03.01 06:00:04 STATS: vdl.0 cache, locks:0
03.01 06:01:04 STATS: vdl.0 cache, locks:0
03.01 06:02:04 STATS: vdl.0 cache, locks:0
03.01 06:03:04 STATS: vdl.0 cache, locks:0
03.01 06:04:04 STATS: vdl.0 cache, locks:0
03.01 06:05:04 STATS: vdl.0 cache, locks:0
03.01 06:06:04 STATS: vdl.0 cache, locks:0
03.01 06:07:04 STATS: vdl.0 cache, locks:0
03.01 06:08:04 STATS: vdl.0 cache, locks:0
03.01 06:09:04 STATS: vdl.0 cache, locks:0
03.01 06:10:04 STATS: vdl.0 cache, locks:0
03.01 06:11:04 STATS: vdl.0 cache, locks:0
03.01 06:12:04 STATS: vdl.0 cache, locks:0
03.01 06:13:04 STATS: vdl.0 cache, locks:0
03.01 06:14:04 STATS: vdl.0 cache, locks:0
03.01 06:15:04 STATS: vdl.0 cache, locks:0
03.01 06:16:04 STATS: vdl.0 cache, locks:0
03.01 06:17:04 STATS: vdl.0 cache, locks:0
03.01 06:18:04 STATS: vdl.0 cache, locks:0
03.01 06:19:04 STATS: vdl.0 cache, locks:0
03.01 06:20:04 STATS: vdl.0 cache, locks:0
03.01 06:21:04 STATS: vdl.0 cache, locks:0
03.01 06:22:04 STATS: vdl.0 cache, locks:0
03.01 06:23:04 STATS: vdl.0 cache, locks:0
03.01 06:24:04 STATS: vdl.0 cache, locks:0
03.01 06:25:04 STATS: vdl.0 cache, locks:0
03.01 06:26:04 STATS: vdl.0 cache, locks:0
03.01 06:27:04 STATS: vdl.0 cache, locks:0
03.01 06:28:04 STATS: vdl.0 cache, locks:0
03.01 06:29:04 STATS: vdl.0 cache, locks:0
03.01 06:30:04 STATS: vdl.0 cache, locks:0
03.01 06:31:04 STATS: vdl.0 cache, locks:0
03.01 06:32:04 STATS: vdl.0 cache, locks:0
03.01 06:33:04 STATS: vdl.0 cache, locks:0
03.01 06:34:04 STATS: vdl.0 cache, locks:0
03.01 06:35:04 STATS: vdl.0 cache, locks:0
03.01 06:36:04 STATS: vdl.0 cache, locks:0
03.01 06:37:04 STATS: vdl.0 cache, locks:0
03.01 06:38:04 STATS: vdl.0 cache, locks:0
03.01 06:39:04 STATS: vdl.0 cache, locks:0
03.01 06:40:04 STATS: vdl.0 cache, locks:0
03.01 06:41:04 STATS: vdl.0 cache, locks:0
03.01 06:42:04 STATS: vdl.0 cache, locks:0
03.01 06:43:04 STATS: vdl.0 cache, locks:0
03.01 06:44:04 STATS: vdl.0 cache, locks:0
03.01 06:45:04 STATS: vdl.0 cache, locks:0
03.01 06:46:04 STATS: vdl.0 cache, locks:0
03.01 06:47:04 STATS: vdl.0 cache, locks:0
03.01 06:48:04 STATS: vdl.0 cache, locks:0
03.01 06:49:04 STATS: vdl.0 cache, locks:0
03.01 06:50:04 STATS: vdl.0 cache, locks:0
03.01 06:51:04 STATS: vdl.0 cache, locks:0
03.01 06:52:04 STATS: vdl.0 cache, locks:0
03.01 06:53:04 STATS: vdl.0 cache, locks:0
03.01 06:54:04 STATS: vdl.0 cache, locks:0
03.01 06:55:04 STATS: vdl.0 cache, locks:0
03.01 06:56:04 STATS: vdl.0 cache, locks:0
03.01 06:57:04 STATS: vdl.0 cache, locks:0
03.01 06:58:04 STATS: vdl.0 cache, locks:0
03.01 06:59:04 STATS: vdl.0 cache, locks:0
